pair,variant,trades,wins,losses,win_rate,total_pnl,total_pnl_pct,profit_factor,avg_win,avg_loss,max_drawdown_pct
AUD/JPY,V1_b1_c3,46,19,27,0.4130,-96.46,-0.96,0.63,8.81,9.77,1.30
AUD/JPY,V1_b1_c4,50,21,29,0.4200,-96.26,-0.96,0.66,8.76,9.66,1.28
AUD/JPY,V1_b1_c5,50,21,29,0.4200,-96.26,-0.96,0.66,8.76,9.66,1.28
AUD/JPY,V1_b2_c0,52,23,29,0.4423,-85.98,-0.86,0.71,9.08,10.17,1.23
AUD/JPY,V1_b2_c1,39,17,22,0.4359,-60.34,-0.60,0.72,9.05,9.73,1.05
AUD/JPY,V1_b2_c2,40,17,23,0.4250,-66.22,-0.66,0.70,9.05,9.56,1.11
AUD/JPY,V1_b2_c3,43,19,24,0.4419,-60.61,-0.61,0.74,9.00,9.65,1.05
AUD/JPY,V1_b2_c4,47,21,26,0.4468,-60.41,-0.60,0.76,8.93,9.53,0.99
AUD/JPY,V1_b2_c5,47,21,26,0.4468,-60.41,-0.60,0.76,8.93,9.53,0.99
AUD/JPY,V2_b0_c0,22,13,9,0.5909,8.48,0.08,1.10,7.15,9.38,0.30
AUD/JPY,V2_b0_c1,11,7,4,0.6364,13.88,0.14,1.43,6.54,7.98,0.15
AUD/JPY,V2_b0_c2,15,7,8,0.4667,-26.89,-0.27,0.63,6.52,9.07,0.45
AUD/JPY,V2_b0_c3,16,8,8,0.5000,-21.96,-0.22,0.70,6.32,9.07,0.40
AUD/JPY,V2_b0_c4,19,10,9,0.5263,-20.07,-0.20,0.76,6.42,9.37,0.40
AUD/JPY,V2_b0_c5,20,11,9,0.5500,-11.89,-0.12,0.86,6.58,9.37,0.40
AUD/JPY,V2_b0.5_c0,18,11,7,0.6111,11.64,0.12,1.16,7.53,10.16,0.28
AUD/JPY,V2_b0.5_c1,8,6,2,0.7500,23.10,0.23,2.30,6.82,8.92,0.12
AUD/JPY,V2_b0.5_c2,11,6,5,0.5455,-2.59,-0.03,0.94,6.81,8.68,0.21
AUD/JPY,V2_b0.5_c3,13,7,6,0.5385,-13.51,-0.14,0.77,6.54,9.88,0.29
AUD/JPY,V2_b0.5_c4,15,8,7,0.5333,-16.93,-0.17,0.76,6.76,10.15,0.29
AUD/JPY,V2_b0.5_c5,16,9,7,0.5625,-8.74,-0.09,0.88,6.92,10.15,0.29
AUD/JPY,V2_b1_c0,15,9,6,0.6000,-1.07,-0.01,0.98,6.93,10.57,0.28
AUD/JPY,V2_b1_c1,7,5,2,0.7143,15.41,0.15,1.86,6.65,8.91,0.12
AUD/JPY,V2_b1_c2,9,5,4,0.5556,-2.61,-0.03,0.93,6.63,8.95,0.18
AUD/JPY,V2_b1_c3,11,6,5,0.5455,-13.53,-0.14,0.74,6.35,10.32,0.29
AUD/JPY,V2_b1_c4,13,7,6,0.5385,-16.95,-0.17,0.73,6.63,10.56,0.29
AUD/JPY,V2_b1_c5,14,8,6,0.5714,-8.76,-0.09,0.86,6.83,10.57,0.29
AUD/JPY,V2_b2_c0,9,6,3,0.6667,9.58,0.10,1.30,6.93,10.67,0.16
AUD/JPY,V2_b2_c1,5,5,0,1.0000,33.27,0.33,999.00,6.65,0.00,0.00
AUD/JPY,V2_b2_c2,6,5,1,0.8333,28.91,0.29,7.66,6.65,4.34,0.04
AUD/JPY,V2_b2_c3,7,5,2,0.7143,13.00,0.13,1.64,6.64,10.11,0.16
AUD/JPY,V2_b2_c4,9,6,3,0.6667,9.58,0.10,1.30,6.93,10.67,0.16
AUD/JPY,V2_b2_c5,9,6,3,0.6667,9.58,0.10,1.30,6.93,10.67,0.16
AUD/JPY,V2R_b0_c0,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0_c1,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0_c2,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0_c3,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0_c4,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0_c5,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0.5_c0,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0.5_c1,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0.5_c2,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0.5_c3,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0.5_c4,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b0.5_c5,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b1_c0,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b1_c1,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b1_c2,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b1_c3,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b1_c4,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b1_c5,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b2_c0,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b2_c1,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b2_c2,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b2_c3,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b2_c4,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
AUD/JPY,V2R_b2_c5,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V0_b0_c0,260,29,231,0.1115,-111.79,-1.12,0.53,4.27,1.02,1.23
EUR/CHF,V0_b0_c1,82,21,61,0.2561,-98.67,-0.99,0.46,4.00,2.99,1.04
EUR/CHF,V0_b0_c2,99,21,78,0.2121,-133.70,-1.34,0.39,3.99,2.79,1.39
EUR/CHF,V0_b0_c3,114,25,89,0.2193,-120.63,-1.21,0.46,4.13,2.52,1.32
EUR/CHF,V0_b0_c4,122,27,95,0.2213,-121.24,-1.21,0.48,4.21,2.47,1.33
EUR/CHF,V0_b0_c5,128,29,99,0.2266,-111.17,-1.11,0.53,4.29,2.38,1.22
EUR/CHF,V0_b0.5_c0,260,29,231,0.1115,-111.79,-1.12,0.53,4.27,1.02,1.23
EUR/CHF,V0_b0.5_c1,82,21,61,0.2561,-98.67,-0.99,0.46,4.00,2.99,1.04
EUR/CHF,V0_b0.5_c2,99,21,78,0.2121,-133.70,-1.34,0.39,3.99,2.79,1.39
EUR/CHF,V0_b0.5_c3,114,25,89,0.2193,-120.63,-1.21,0.46,4.13,2.52,1.32
EUR/CHF,V0_b0.5_c4,122,27,95,0.2213,-121.24,-1.21,0.48,4.21,2.47,1.33
EUR/CHF,V0_b0.5_c5,128,29,99,0.2266,-111.17,-1.11,0.53,4.29,2.38,1.22
EUR/CHF,V0_b1_c0,260,29,231,0.1115,-111.79,-1.12,0.53,4.27,1.02,1.23
EUR/CHF,V0_b1_c1,82,21,61,0.2561,-98.67,-0.99,0.46,4.00,2.99,1.04
EUR/CHF,V0_b1_c2,99,21,78,0.2121,-133.70,-1.34,0.39,3.99,2.79,1.39
EUR/CHF,V0_b1_c3,114,25,89,0.2193,-120.63,-1.21,0.46,4.13,2.52,1.32
EUR/CHF,V0_b1_c4,122,27,95,0.2213,-121.24,-1.21,0.48,4.21,2.47,1.33
EUR/CHF,V0_b1_c5,128,29,99,0.2266,-111.17,-1.11,0.53,4.29,2.38,1.22
EUR/CHF,V0_b2_c0,260,29,231,0.1115,-111.79,-1.12,0.53,4.27,1.02,1.23
EUR/CHF,V0_b2_c1,82,21,61,0.2561,-98.67,-0.99,0.46,4.00,2.99,1.04
EUR/CHF,V0_b2_c2,99,21,78,0.2121,-133.70,-1.34,0.39,3.99,2.79,1.39
EUR/CHF,V0_b2_c3,114,25,89,0.2193,-120.63,-1.21,0.46,4.13,2.52,1.32
EUR/CHF,V0_b2_c4,122,27,95,0.2213,-121.24,-1.21,0.48,4.21,2.47,1.33
EUR/CHF,V0_b2_c5,128,29,99,0.2266,-111.17,-1.11,0.53,4.29,2.38,1.22
EUR/CHF,V1_b0_c0,49,16,33,0.3265,-98.25,-0.98,0.40,4.06,4.95,0.98
EUR/CHF,V1_b0_c1,45,14,31,0.3111,-106.21,-1.06,0.33,3.70,5.10,1.06
EUR/CHF,V1_b0_c2,45,14,31,0.3111,-106.21,-1.06,0.33,3.70,5.10,1.06
EUR/CHF,V1_b0_c3,47,14,33,0.2979,-111.42,-1.11,0.32,3.70,4.94,1.11
EUR/CHF,V1_b0_c4,48,15,33,0.3125,-108.13,-1.08,0.34,3.67,4.94,1.08
EUR/CHF,V1_b0_c5,49,16,33,0.3265,-98.25,-0.98,0.40,4.06,4.95,0.98
EUR/CHF,V1_b0.5_c0,47,16,31,0.3404,-91.26,-0.91,0.42,4.07,5.04,0.91
EUR/CHF,V1_b0.5_c1,44,14,30,0.3182,-101.98,-1.02,0.34,3.70,5.12,1.02
EUR/CHF,V1_b0.5_c2,44,14,30,0.3182,-101.98,-1.02,0.34,3.70,5.12,1.02
EUR/CHF,V1_b0.5_c3,45,14,31,0.3111,-104.44,-1.04,0.33,3.70,5.04,1.04
EUR/CHF,V1_b0.5_c4,46,15,31,0.3261,-101.14,-1.01,0.35,3.67,5.04,1.01
EUR/CHF,V1_b0.5_c5,47,16,31,0.3404,-91.26,-0.91,0.42,4.07,5.04,0.91
EUR/CHF,V1_b1_c0,40,16,24,0.4000,-63.07,-0.63,0.50,3.99,5.29,0.65
EUR/CHF,V1_b1_c1,37,13,24,0.3514,-77.03,-0.77,0.39,3.83,5.28,0.77
EUR/CHF,V1_b1_c2,37,13,24,0.3514,-77.03,-0.77,0.39,3.83,5.28,0.77
EUR/CHF,V1_b1_c3,37,13,24,0.3514,-77.03,-0.77,0.39,3.83,5.28,0.77
EUR/CHF,V1_b1_c4,39,15,24,0.3846,-72.98,-0.73,0.42,3.59,5.28,0.73
EUR/CHF,V1_b1_c5,40,16,24,0.4000,-63.07,-0.63,0.50,3.99,5.29,0.65
EUR/CHF,V1_b2_c0,35,15,20,0.4286,-50.76,-0.51,0.52,3.73,5.33,0.51
EUR/CHF,V1_b2_c1,32,12,20,0.3750,-64.74,-0.65,0.39,3.49,5.33,0.65
EUR/CHF,V1_b2_c2,32,12,20,0.3750,-64.74,-0.65,0.39,3.49,5.33,0.65
EUR/CHF,V1_b2_c3,32,12,20,0.3750,-64.74,-0.65,0.39,3.49,5.33,0.65
EUR/CHF,V1_b2_c4,34,14,20,0.4118,-60.68,-0.61,0.43,3.28,5.33,0.61
EUR/CHF,V1_b2_c5,35,15,20,0.4286,-50.76,-0.51,0.52,3.73,5.33,0.51
EUR/CHF,V2_b0_c0,15,4,11,0.2667,-44.54,-0.45,0.22,3.22,5.22,0.45
EUR/CHF,V2_b0_c1,10,2,8,0.2000,-39.54,-0.40,0.15,3.62,5.85,0.40
EUR/CHF,V2_b0_c2,12,2,10,0.1667,-45.95,-0.46,0.14,3.62,5.32,0.46
EUR/CHF,V2_b0_c3,12,2,10,0.1667,-45.95,-0.46,0.14,3.62,5.32,0.46
EUR/CHF,V2_b0_c4,14,3,11,0.2143,-44.74,-0.45,0.21,4.08,5.18,0.45
EUR/CHF,V2_b0_c5,15,4,11,0.2667,-44.54,-0.45,0.22,3.22,5.22,0.45
EUR/CHF,V2_b0.5_c0,8,1,7,0.1250,-45.27,-0.45,0.01,0.64,6.56,0.45
EUR/CHF,V2_b0.5_c1,4,0,4,0.0000,-33.48,-0.33,0.00,0.00,8.37,0.33
EUR/CHF,V2_b0.5_c2,6,0,6,0.0000,-39.90,-0.40,0.00,0.00,6.65,0.40
EUR/CHF,V2_b0.5_c3,7,0,7,0.0000,-45.92,-0.46,0.00,0.00,6.56,0.46
EUR/CHF,V2_b0.5_c4,7,0,7,0.0000,-45.92,-0.46,0.00,0.00,6.56,0.46
EUR/CHF,V2_b0.5_c5,8,1,7,0.1250,-45.27,-0.45,0.01,0.64,6.56,0.45
EUR/CHF,V2_b1_c0,5,0,5,0.0000,-28.21,-0.28,0.00,0.00,5.64,0.28
EUR/CHF,V2_b1_c1,3,0,3,0.0000,-21.88,-0.22,0.00,0.00,7.29,0.22
EUR/CHF,V2_b1_c2,4,0,4,0.0000,-26.38,-0.26,0.00,0.00,6.59,0.26
EUR/CHF,V2_b1_c3,4,0,4,0.0000,-26.38,-0.26,0.00,0.00,6.59,0.26
EUR/CHF,V2_b1_c4,4,0,4,0.0000,-26.38,-0.26,0.00,0.00,6.59,0.26
EUR/CHF,V2_b1_c5,4,0,4,0.0000,-26.38,-0.26,0.00,0.00,6.59,0.26
EUR/CHF,V2_b2_c0,3,0,3,0.0000,-9.70,-0.10,0.00,0.00,3.23,0.10
EUR/CHF,V2_b2_c1,1,0,1,0.0000,-3.36,-0.03,0.00,0.00,3.36,0.03
EUR/CHF,V2_b2_c2,2,0,2,0.0000,-7.87,-0.08,0.00,0.00,3.93,0.08
EUR/CHF,V2_b2_c3,2,0,2,0.0000,-7.87,-0.08,0.00,0.00,3.93,0.08
EUR/CHF,V2_b2_c4,2,0,2,0.0000,-7.87,-0.08,0.00,0.00,3.93,0.08
EUR/CHF,V2_b2_c5,2,0,2,0.0000,-7.87,-0.08,0.00,0.00,3.93,0.08
EUR/CHF,V2R_b0_c0,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0_c1,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0_c2,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0_c3,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0_c4,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0_c5,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0.5_c0,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0.5_c1,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0.5_c2,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0.5_c3,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0.5_c4,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b0.5_c5,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b1_c0,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b1_c1,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b1_c2,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b1_c3,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b1_c4,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b1_c5,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b2_c0,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b2_c1,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b2_c2,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b2_c3,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b2_c4,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
EUR/CHF,V2R_b2_c5,0,0,0,0.0000,0.00,0.00,0.00,0.00,0.00,0.00
